"ID","ID_1","EMAIL_HASH","C","VALUE","CASE_STATUS"
3195542,4187203,"7J9mDXKA17zxMa3EsFqbaw==",2,"Closed","Updated"
3195542,4187209,"7J9mDXKA17zxMa3EsFqbaw==",2,"Closed","Updated"
3194701,4186411,"7UjVxGwchBwoxk2J4pHMUA==",2,"Closed","Updated"
3194701,4186785,"7UjVxGwchBwoxk2J4pHMUA==",2,"Closed","Updated"
3180147,4189098,"82/3CuJVYL239Uhcwn7Rvw==",2,"Closed","Updated"
3180147,4189116,"82/3CuJVYL239Uhcwn7Rvw==",2,"Closed","Updated"
3185448,4186400,"8C2WcX2Do2lMkdBkj/UFag==",2,"Closed","Updated"
3185448,4187135,"8C2WcX2Do2lMkdBkj/UFag==",2,"Closed","Updated"
3139116,4184537,"8EK4ZQasCKu8g+q0BW1mEA==",4,"Closed","Updated"
3139116,4184548,"8EK4ZQasCKu8g+q0BW1mEA==",4,"Closed","Updated"
3139116,4184561,"8EK4ZQasCKu8g+q0BW1mEA==",4,"Closed","Updated"
3139116,4184721,"8EK4ZQasCKu8g+q0BW1mEA==",4,"Closed","Updated"
3180255,4184143,"8K0Hmzu6jCW/SamKFNu3zg==",4,"Open","Updated"
3180255,4184157,"8K0Hmzu6jCW/SamKFNu3zg==",4,"Open","Updated"
3180255,4184162,"8K0Hmzu6jCW/SamKFNu3zg==",4,"Open","Updated"
3180255,4184172,"8K0Hmzu6jCW/SamKFNu3zg==",4,"Open","Updated"
3188562,4187197,"8SlF/EWXF1iI65QVO0cw8Q==",5,"Closed","Updated"
3188562,4187206,"8SlF/EWXF1iI65QVO0cw8Q==",5,"Closed","Updated"
3188562,4187253,"8SlF/EWXF1iI65QVO0cw8Q==",5,"Closed","Updated"
3188562,4187267,"8SlF/EWXF1iI65QVO0cw8Q==",5,"Closed","Updated"
3188562,4187333,"8SlF/EWXF1iI65QVO0cw8Q==",5,"Closed","Updated"
3158386,4186956,"919ICWgXn6GKtPON6lazCw==",2,"Open","Updated"
3158386,4186977,"919ICWgXn6GKtPON6lazCw==",2,"Open","Updated"
3167120,4188746,"91NqYlDdVjCJ1zCQwKnFCg==",2,"Closed","Updated"
3167120,4188751,"91NqYlDdVjCJ1zCQwKnFCg==",2,"Closed","Updated"
3185708,4189539,"9AmyWLAS8A5W6Ta+gDXOhw==",2,"Closed","Updated"
3185708,4189580,"9AmyWLAS8A5W6Ta+gDXOhw==",2,"Closed","Updated"
3187435,4188805,"9GgIsefbDtcmCIji9BYFhg==",2,"Closed","Updated"
3187435,4188820,"9GgIsefbDtcmCIji9BYFhg==",2,"Closed","Updated"
3180469,4186064,"9URbnZuhv8cwcaXr8AEYkA==",2,"Closed","Updated"
3180469,4186432,"9URbnZuhv8cwcaXr8AEYkA==",2,"Closed","Updated"
3196894,4190139,"9ejn0s/NDXwV+mWV9pxj7w==",2,"Closed","Updated"
3196894,4190161,"9ejn0s/NDXwV+mWV9pxj7w==",2,"Closed","Updated"
3171335,4185519,"9iwvaKE6hTUIbxcefW+/oQ==",9,"Closed","Updated"
3171335,4186406,"9iwvaKE6hTUIbxcefW+/oQ==",9,"Closed","Updated"
3171335,4187320,"9iwvaKE6hTUIbxcefW+/oQ==",9,"Closed","Updated"
3171335,4187411,"9iwvaKE6hTUIbxcefW+/oQ==",9,"Closed","Updated"
3171335,4187462,"9iwvaKE6hTUIbxcefW+/oQ==",9,"Closed","Updated"
3171335,4187515,"9iwvaKE6hTUIbxcefW+/oQ==",9,"Closed","Updated"
3171335,4187525,"9iwvaKE6hTUIbxcefW+/oQ==",9,"Closed","Updated"
3171335,4187764,"9iwvaKE6hTUIbxcefW+/oQ==",9,"Closed","Updated"
3171335,4187838,"9iwvaKE6hTUIbxcefW+/oQ==",9,"Closed","Updated"
3049084,4188851,"9uNduVTjIdO+hA17nuTULA==",8,"Closed","Updated"
3049084,4188852,"9uNduVTjIdO+hA17nuTULA==",8,"Closed","Updated"
3049084,4188853,"9uNduVTjIdO+hA17nuTULA==",8,"Closed","Updated"
3049084,4188855,"9uNduVTjIdO+hA17nuTULA==",8,"Closed","Updated"
3049084,4188857,"9uNduVTjIdO+hA17nuTULA==",8,"Closed","Updated"
3049084,4188860,"9uNduVTjIdO+hA17nuTULA==",8,"Closed","Updated"
3049084,4188861,"9uNduVTjIdO+hA17nuTULA==",8,"Closed","Updated"
3049084,4188864,"9uNduVTjIdO+hA17nuTULA==",8,"Closed","Updated"
3181705,4184386,"A3q0sA1XbsiQygH7cul0bA==",2,"Closed","Updated"
3181705,4184405,"A3q0sA1XbsiQygH7cul0bA==",2,"Closed","Updated"
3196150,4187216,"AOs3in3SwkLxiCHNkdcXKw==",2,"Closed","Updated"
3196150,4187229,"AOs3in3SwkLxiCHNkdcXKw==",2,"Closed","Updated"
3167638,4186405,"AlCzNxsZtM+Gag/nvBoUuA==",2,"Open","Updated"
3167638,4186515,"AlCzNxsZtM+Gag/nvBoUuA==",2,"Open","Updated"
3159601,4191529,"AxECWC+zj49F1ZR42aGJKA==",2,"Open","Updated"
3159601,4191548,"AxECWC+zj49F1ZR42aGJKA==",2,"Open","Updated"
2837495,4184230,"AxaOx5Bl6a5eHx0OO0a4SQ==",2,"Closed","Updated"
2837495,4184327,"AxaOx5Bl6a5eHx0OO0a4SQ==",2,"Closed","Updated"
3192728,4188252,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3192728,4188283,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3192728,4188305,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3192728,4188330,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3192728,4188354,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3192728,4188363,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3192728,4188388,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3192728,4188414,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3192728,4188424,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3192728,4188503,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3192728,4188511,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3192728,4188519,"AyDJTiGKm8jYxmFAqV3++A==",12,"Closed","Updated"
3105653,4186959,"AyF8kFC+R8paIXvS3GXjJg==",2,"Open","Updated"
3105653,4186982,"AyF8kFC+R8paIXvS3GXjJg==",2,"Open","Updated"
3175538,4184224,"B6dVkPBLJ9OW2wlL1JVWUQ==",2,"Closed","Updated"
3175538,4184227,"B6dVkPBLJ9OW2wlL1JVWUQ==",2,"Closed","Updated"
3045950,4189922,"BGBSNuMUweKlKIKWZSCGVQ==",5,"Closed","Updated"
3045950,4189931,"BGBSNuMUweKlKIKWZSCGVQ==",5,"Closed","Updated"
3045950,4189965,"BGBSNuMUweKlKIKWZSCGVQ==",5,"Closed","Updated"
3045950,4190003,"BGBSNuMUweKlKIKWZSCGVQ==",5,"Closed","Updated"
3045950,4190037,"BGBSNuMUweKlKIKWZSCGVQ==",5,"Closed","Updated"
3176072,4188966,"BGfB2GLOf+VIY4nI9R2+YA==",2,"Open","Updated"
3176072,4189035,"BGfB2GLOf+VIY4nI9R2+YA==",2,"Open","Updated"
3188790,4189073,"BT4mPqfaGV+Fwk7YUtD4sg==",3,"Closed","Updated"
3188790,4189074,"BT4mPqfaGV+Fwk7YUtD4sg==",3,"Closed","Updated"
3188790,4189075,"BT4mPqfaGV+Fwk7YUtD4sg==",3,"Closed","Updated"
3132343,4190246,"BcYC/95Iyye93qVopYNtRQ==",3,"Open","Updated"
3132343,4190263,"BcYC/95Iyye93qVopYNtRQ==",3,"Open","Updated"
3132343,4190318,"BcYC/95Iyye93qVopYNtRQ==",3,"Open","Updated"
3202163,4190445,"C3+5hOn5uiSiiUYUxRidhw==",3,"Closed","Updated"
3202163,4190472,"C3+5hOn5uiSiiUYUxRidhw==",3,"Closed","Updated"
3202163,4190479,"C3+5hOn5uiSiiUYUxRidhw==",3,"Closed","Updated"
3196503,4187059,"C4jSF7znaF4X1zRq7h3grQ==",3,"Closed","Updated"
3196503,4187191,"C4jSF7znaF4X1zRq7h3grQ==",3,"Closed","Updated"
3196503,4187227,"C4jSF7znaF4X1zRq7h3grQ==",3,"Closed","Updated"
3191183,4184988,"CHCqTXj9Nh43hQF2JZUzjQ==",3,"Closed","Updated"
3191183,4185002,"CHCqTXj9Nh43hQF2JZUzjQ==",3,"Closed","Updated"
3191183,4185013,"CHCqTXj9Nh43hQF2JZUzjQ==",3,"Closed","Updated"
3170706,4189554,"CJXk+eNeJ+dwbu+Ut6jB+w==",4,"Open","Updated"
3170706,4189588,"CJXk+eNeJ+dwbu+Ut6jB+w==",4,"Open","Updated"
3170706,4189631,"CJXk+eNeJ+dwbu+Ut6jB+w==",4,"Open","Updated"
3170706,4189801,"CJXk+eNeJ+dwbu+Ut6jB+w==",4,"Open","Updated"
3196150,4189519,"CQlNgZ+ShZ4s2zAGvR7edQ==",2,"Closed","Updated"
3196150,4190235,"CQlNgZ+ShZ4s2zAGvR7edQ==",2,"Closed","Updated"
3159075,4188008,"CSE6C79jxRXITtzgZcapLw==",3,"Closed","Updated"
3159075,4188020,"CSE6C79jxRXITtzgZcapLw==",3,"Closed","Updated"
3159075,4188041,"CSE6C79jxRXITtzgZcapLw==",3,"Closed","Updated"
3186721,4183970,"CswPZyo5UfSSSiAtV2qe2A==",4,"Closed","Updated"
3186721,4183978,"CswPZyo5UfSSSiAtV2qe2A==",4,"Closed","Updated"
3186721,4183989,"CswPZyo5UfSSSiAtV2qe2A==",4,"Closed","Updated"
3186721,4183999,"CswPZyo5UfSSSiAtV2qe2A==",4,"Closed","Updated"
3197785,4188510,"D2CL4Td4I+9NSHTCx1/C3A==",2,"In progress","Updated"
3197785,4188513,"D2CL4Td4I+9NSHTCx1/C3A==",2,"In progress","Updated"
3159837,4186958,"DO3iPhBibrpcSdtgD9hnTg==",2,"Open","Updated"
3159837,4186981,"DO3iPhBibrpcSdtgD9hnTg==",2,"Open","Updated"
3177846,4187160,"DeqEY635BugKltV2SenoAg==",6,"Closed","Updated"
3177846,4187171,"DeqEY635BugKltV2SenoAg==",6,"Closed","Updated"
3177846,4187187,"DeqEY635BugKltV2SenoAg==",6,"Closed","Updated"
3177846,4187196,"DeqEY635BugKltV2SenoAg==",6,"Closed","Updated"
3177846,4187204,"DeqEY635BugKltV2SenoAg==",6,"Closed","Updated"
3177846,4187210,"DeqEY635BugKltV2SenoAg==",6,"Closed","Updated"
3118841,4188075,"DmMiRq8Padinx3V3Y3y3Lg==",2,"Open","Updated"
3118841,4188079,"DmMiRq8Padinx3V3Y3y3Lg==",2,"Open","Updated"
3162236,4188786,"DyMoGZGBfUgRNhz3Zdi2YQ==",2,"Open","Updated"
3162236,4188789,"DyMoGZGBfUgRNhz3Zdi2YQ==",2,"Open","Updated"
3083484,4188881,"E1YUA+sxZ6nVvWHTYrqmQg==",4,"Closed","Updated"
3083484,4188883,"E1YUA+sxZ6nVvWHTYrqmQg==",4,"Closed","Updated"
3083484,4188886,"E1YUA+sxZ6nVvWHTYrqmQg==",4,"Closed","Updated"
3083484,4188887,"E1YUA+sxZ6nVvWHTYrqmQg==",4,"Closed","Updated"
3189051,4187125,"Eg+emYLgZpxxOAtNZfAi7w==",2,"Closed","Updated"
3189051,4187154,"Eg+emYLgZpxxOAtNZfAi7w==",2,"Closed","Updated"
3183498,4186975,"EkIx17kFKiPVZfboMVr+hQ==",2,"Open","Updated"
3183498,4187013,"EkIx17kFKiPVZfboMVr+hQ==",2,"Open","Updated"
3159764,4188181,"EmO+bmMJ1BraZQTnM2DCYw==",3,"Closed","Updated"
3159764,4188202,"EmO+bmMJ1BraZQTnM2DCYw==",3,"Closed","Updated"
3159764,4188228,"EmO+bmMJ1BraZQTnM2DCYw==",3,"Closed","Updated"
3122113,4190725,"F+Ri9BVzGfKYAgBM9PoStA==",4,"Open","Updated"
3122113,4190727,"F+Ri9BVzGfKYAgBM9PoStA==",4,"Open","Updated"
3122113,4190737,"F+Ri9BVzGfKYAgBM9PoStA==",4,"Open","Updated"
3122113,4190749,"F+Ri9BVzGfKYAgBM9PoStA==",4,"Open","Updated"
3148035,4186412,"F3e5erGmh8/34v/zLmmrsQ==",2,"Open","Updated"
3148035,4187221,"F3e5erGmh8/34v/zLmmrsQ==",2,"Open","Updated"
3191489,4188589,"FGq8Q3cWeZhl5gcBrDNF8g==",2,"Closed","Updated"
3191489,4188592,"FGq8Q3cWeZhl5gcBrDNF8g==",2,"Closed","Updated"
3193834,4188801,"FH5sgialiWSfJcpeCZC3Aw==",4,"Closed","Updated"
3193834,4188802,"FH5sgialiWSfJcpeCZC3Aw==",4,"Closed","Updated"
3193834,4188806,"FH5sgialiWSfJcpeCZC3Aw==",4,"Closed","Updated"
3193834,4188813,"FH5sgialiWSfJcpeCZC3Aw==",4,"Closed","Updated"
3123351,4189121,"Fe7itoYxcWZjsA9weW7kBw==",2,"Open","Updated"
3123351,4189123,"Fe7itoYxcWZjsA9weW7kBw==",2,"Open","Updated"
3188989,4186879,"FtbVR9p+cG9D7H9Ffvde3w==",2,"Open","Updated"
3188989,4186928,"FtbVR9p+cG9D7H9Ffvde3w==",2,"Open","Updated"
2910057,4190633,"GD3cnbZ7BAk+6DCz4yyTAg==",2,"Closed","Updated"
2910057,4190658,"GD3cnbZ7BAk+6DCz4yyTAg==",2,"Closed","Updated"
3082335,4188964,"GDrs84nxg3tOaiPgR9sbhw==",2,"In progress","Updated"
3082335,4188967,"GDrs84nxg3tOaiPgR9sbhw==",2,"In progress","Updated"
3190146,4184266,"GJTgiiFc0CK6/d1HBRmUvw==",2,"Closed","Updated"
3190146,4184274,"GJTgiiFc0CK6/d1HBRmUvw==",2,"Closed","Updated"
3195478,4189338,"GYRMsdIUsIVNZM6RVHgy2g==",2,"Closed","Updated"
3195478,4189356,"GYRMsdIUsIVNZM6RVHgy2g==",2,"Closed","Updated"
3171634,4189003,"Gder+ukrCWK+hrJYlbAE1A==",2,"Closed","Updated"
3171634,4189038,"Gder+ukrCWK+hrJYlbAE1A==",2,"Closed","Updated"
3157525,4189000,"GdrSqLbgWeIM18UD7AXd1w==",2,"Closed","Updated"
3157525,4189043,"GdrSqLbgWeIM18UD7AXd1w==",2,"Closed","Updated"
3185483,4190357,"GoC7P+cFz2kegFoLaUVsmA==",2,"Closed","Updated"
3185483,4190425,"GoC7P+cFz2kegFoLaUVsmA==",2,"Closed","Updated"
3174576,4183777,"Gt6jjAHtccJrBreIIOY5hw==",2,"Closed","Updated"
3174576,4183783,"Gt6jjAHtccJrBreIIOY5hw==",2,"Closed","Updated"
3195042,4187505,"Gxipx9fCs8igdYx2jN2zGA==",3,"Open","Updated"
3195042,4187639,"Gxipx9fCs8igdYx2jN2zGA==",3,"Open","Updated"
3195042,4187734,"Gxipx9fCs8igdYx2jN2zGA==",3,"Open","Updated"
3189045,4189761,"GzOKd7FEtVX7B8ar5Du70Q==",2,"Closed","Updated"
3189045,4189798,"GzOKd7FEtVX7B8ar5Du70Q==",2,"Closed","Updated"
3193937,4190398,"H1zDoGovRDzbrVBkh2u7kA==",2,"Closed","Updated"
3193937,4191219,"H1zDoGovRDzbrVBkh2u7kA==",2,"Closed","Updated"
3196150,4189312,"HOUt5PhrehTWyIV9+fQmqw==",2,"Closed","Updated"
3196150,4189401,"HOUt5PhrehTWyIV9+fQmqw==",2,"Closed","Updated"
3083484,4188884,"HRpIFFI3dQERHqETIpyZgQ==",6,"Closed","Updated"
3083484,4188890,"HRpIFFI3dQERHqETIpyZgQ==",6,"Closed","Updated"
3083484,4189061,"HRpIFFI3dQERHqETIpyZgQ==",6,"Closed","Updated"
3083484,4189064,"HRpIFFI3dQERHqETIpyZgQ==",6,"Closed","Updated"
3083484,4189067,"HRpIFFI3dQERHqETIpyZgQ==",6,"Closed","Updated"
3083484,4189072,"HRpIFFI3dQERHqETIpyZgQ==",6,"Closed","Updated"
3194735,4186534,"HlU7ttXqMi+fGcIYMYC6DA==",2,"Closed","Updated"
3194735,4186777,"HlU7ttXqMi+fGcIYMYC6DA==",2,"Closed","Updated"
3196473,4189600,"HsWKByb9qM6aMY/wPjzmgA==",2,"Closed","Updated"
3196473,4189615,"HsWKByb9qM6aMY/wPjzmgA==",2,"Closed","Updated"
3187367,4184446,"I/OydzOXoo2XVSSsYnkqcA==",3,"Closed","Updated"
3187367,4184474,"I/OydzOXoo2XVSSsYnkqcA==",3,"Closed","Updated"
3187367,4184483,"I/OydzOXoo2XVSSsYnkqcA==",3,"Closed","Updated"
3185959,4186926,"ICRFXC5wN6OCr2Rc4r4z8w==",2,"Closed","Updated"
3185959,4186968,"ICRFXC5wN6OCr2Rc4r4z8w==",2,"Closed","Updated"
2726954,4188734,"IIqmauslNg+TZ1I2PQ6R8A==",2,"Closed","Updated"
2726954,4188736,"IIqmauslNg+TZ1I2PQ6R8A==",2,"Closed","Updated"
3153186,4184279,"IN37LIN3dsj4O+DfyyOG0A==",4,"Open","Updated"
3153186,4184298,"IN37LIN3dsj4O+DfyyOG0A==",4,"Open","Updated"
3153186,4184325,"IN37LIN3dsj4O+DfyyOG0A==",4,"Open","Updated"
3153186,4184355,"IN37LIN3dsj4O+DfyyOG0A==",4,"Open","Updated"
3180835,4184123,"IPLWUzShhqVxoVmpyIuA2g==",2,"Closed","Updated"
3180835,4184132,"IPLWUzShhqVxoVmpyIuA2g==",2,"Closed","Updated"
3194068,4185445,"JN1nuE8tkm3/XWtLYZXUow==",7,"Closed","Updated"
3194068,4185588,"JN1nuE8tkm3/XWtLYZXUow==",7,"Closed","Updated"
3194068,4185655,"JN1nuE8tkm3/XWtLYZXUow==",7,"Closed","Updated"
3194068,4185661,"JN1nuE8tkm3/XWtLYZXUow==",7,"Closed","Updated"
3194068,4185841,"JN1nuE8tkm3/XWtLYZXUow==",7,"Closed","Updated"
3194068,4185906,"JN1nuE8tkm3/XWtLYZXUow==",7,"Closed","Updated"
3194068,4185948,"JN1nuE8tkm3/XWtLYZXUow==",7,"Closed","Updated"
3132089,4191594,"JXlmNCBmUQTB0c5u0LcBSQ==",2,"Open","Updated"
3132089,4191600,"JXlmNCBmUQTB0c5u0LcBSQ==",2,"Open","Updated"
3175277,4183752,"JdexG4yybByV+GlQ6rjuTg==",2,"Closed","Updated"
3175277,4183753,"JdexG4yybByV+GlQ6rjuTg==",2,"Closed","Updated"
3179897,4190553,"Jj+2A3uYOGm5Vuifdw/4Zg==",2,"Open","Updated"
3179897,4190557,"Jj+2A3uYOGm5Vuifdw/4Zg==",2,"Open","Updated"
3116011,4183686,"K2grEf+oOJ6eVhesJrPIrg==",3,"Open","Updated"
3116011,4183689,"K2grEf+oOJ6eVhesJrPIrg==",3,"Open","Updated"
3116011,4183691,"K2grEf+oOJ6eVhesJrPIrg==",3,"Open","Updated"
3187881,4189166,"K8WzzeyH76wqGY3LJEnB7g==",2,"Closed","Updated"
3187881,4189177,"K8WzzeyH76wqGY3LJEnB7g==",2,"Closed","Updated"
3195537,4188549,"KDKWio1Ypb8i3BAPb3C2YQ==",4,"Closed","Updated"
3195537,4188558,"KDKWio1Ypb8i3BAPb3C2YQ==",4,"Closed","Updated"
3195537,4188563,"KDKWio1Ypb8i3BAPb3C2YQ==",4,"Closed","Updated"
3195537,4188579,"KDKWio1Ypb8i3BAPb3C2YQ==",4,"Closed","Updated"
3168143,4190583,"KKbSrhgmTTc67h4aj4T4kg==",2,"Open","Updated"
3168143,4190625,"KKbSrhgmTTc67h4aj4T4kg==",2,"Open","Updated"
3201562,4189146,"KZ1uzGa4POUgDri2sAE2Ng==",5,"Closed","Updated"
3201562,4189153,"KZ1uzGa4POUgDri2sAE2Ng==",5,"Closed","Updated"
3201562,4189175,"KZ1uzGa4POUgDri2sAE2Ng==",5,"Closed","Updated"
3201562,4189189,"KZ1uzGa4POUgDri2sAE2Ng==",5,"Closed","Updated"
3201562,4189198,"KZ1uzGa4POUgDri2sAE2Ng==",5,"Closed","Updated"
3157693,4183834,"KciiRAg75To2eS2tybXw2Q==",2,"Closed","Updated"
3157693,4183837,"KciiRAg75To2eS2tybXw2Q==",2,"Closed","Updated"
3202163,4190060,"KpUk37Cn+dj+Ae1m7Xy71Q==",2,"Closed","Updated"
3202163,4190068,"KpUk37Cn+dj+Ae1m7Xy71Q==",2,"Closed","Updated"
3122113,4190632,"Kx34FI10+DRzxvL7U+SC4Q==",2,"Open","Updated"
3122113,4190647,"Kx34FI10+DRzxvL7U+SC4Q==",2,"Open","Updated"
3184040,4190107,"L8m8g5/0sFxF/uJoRnEs7Q==",3,"Closed","Updated"
3184040,4190153,"L8m8g5/0sFxF/uJoRnEs7Q==",3,"Closed","Updated"
3184040,4190157,"L8m8g5/0sFxF/uJoRnEs7Q==",3,"Closed","Updated"
3201948,4190020,"LAu8DBIC+FCyVLntul+UGw==",2,"Closed","Updated"
3201948,4190027,"LAu8DBIC+FCyVLntul+UGw==",2,"Closed","Updated"
3186143,4184062,"LVgYUlcoJPuoUJYDYKnKrA==",5,"Closed","Updated"
3186143,4184074,"LVgYUlcoJPuoUJYDYKnKrA==",5,"Closed","Updated"
3186143,4184083,"LVgYUlcoJPuoUJYDYKnKrA==",5,"Closed","Updated"
3186143,4184089,"LVgYUlcoJPuoUJYDYKnKrA==",5,"Closed","Updated"
3186143,4184094,"LVgYUlcoJPuoUJYDYKnKrA==",5,"Closed","Updated"
3197054,4188478,"LupDjplYT3XkLgJthtvOJg==",4,"Unassigned","Updated"
3197054,4188509,"LupDjplYT3XkLgJthtvOJg==",4,"Unassigned","Updated"
3197054,4188564,"LupDjplYT3XkLgJthtvOJg==",4,"Unassigned","Updated"
3197054,4188581,"LupDjplYT3XkLgJthtvOJg==",4,"Unassigned","Updated"
3163215,4189986,"ME5Bl4/KAioGHaliC6RhMA==",2,"Closed","Updated"
3163215,4189995,"ME5Bl4/KAioGHaliC6RhMA==",2,"Closed","Updated"
3166820,4189261,"MKKF+O4mXUxMhnpJGAhHYg==",3,"Open","Updated"
3166820,4189279,"MKKF+O4mXUxMhnpJGAhHYg==",3,"Open","Updated"
3166820,4189288,"MKKF+O4mXUxMhnpJGAhHYg==",3,"Open","Updated"
3122113,4190774,"MNZ6ihYNL5EgWfmpKrKgCA==",2,"Open","Updated"
3122113,4190921,"MNZ6ihYNL5EgWfmpKrKgCA==",2,"Open","Updated"
3165650,4184252,"MgVlpRl+MJxvlRdxKuHr+w==",2,"Closed","Updated"
3165650,4184261,"MgVlpRl+MJxvlRdxKuHr+w==",2,"Closed","Updated"
3188878,4190818,"N9NcVBcEWphMuxPwrdiGig==",5,"Closed","Updated"
3188878,4190823,"N9NcVBcEWphMuxPwrdiGig==",5,"Closed","Updated"
3188878,4190829,"N9NcVBcEWphMuxPwrdiGig==",5,"Closed","Updated"
3188878,4190930,"N9NcVBcEWphMuxPwrdiGig==",5,"Closed","Updated"
3188878,4190940,"N9NcVBcEWphMuxPwrdiGig==",5,"Closed","Updated"
3144411,4188755,"Nrlb9Io6HaWyclphHcAoFA==",6,"Open","Updated"
3144411,4188757,"Nrlb9Io6HaWyclphHcAoFA==",6,"Open","Updated"
3144411,4188768,"Nrlb9Io6HaWyclphHcAoFA==",6,"Open","Updated"
3144411,4188771,"Nrlb9Io6HaWyclphHcAoFA==",6,"Open","Updated"
3144411,4188773,"Nrlb9Io6HaWyclphHcAoFA==",6,"Open","Updated"
3144411,4188781,"Nrlb9Io6HaWyclphHcAoFA==",6,"Open","Updated"
3164745,4189281,"OLWdz9bjhBl3Nnrnr5zS3g==",10,"Closed","Updated"
3164745,4189351,"OLWdz9bjhBl3Nnrnr5zS3g==",10,"Closed","Updated"
3164745,4189359,"OLWdz9bjhBl3Nnrnr5zS3g==",10,"Closed","Updated"
3164745,4189437,"OLWdz9bjhBl3Nnrnr5zS3g==",10,"Closed","Updated"
3164745,4189506,"OLWdz9bjhBl3Nnrnr5zS3g==",10,"Closed","Updated"
3164745,4189520,"OLWdz9bjhBl3Nnrnr5zS3g==",10,"Closed","Updated"
3164745,4189598,"OLWdz9bjhBl3Nnrnr5zS3g==",10,"Closed","Updated"
3164745,4189760,"OLWdz9bjhBl3Nnrnr5zS3g==",10,"Closed","Updated"
3164745,4189776,"OLWdz9bjhBl3Nnrnr5zS3g==",10,"Closed","Updated"
3164745,4189812,"OLWdz9bjhBl3Nnrnr5zS3g==",10,"Closed","Updated"
3190146,4184278,"OPa8QT6VBMhDe0uFNHVkmg==",2,"Closed","Updated"
3190146,4184291,"OPa8QT6VBMhDe0uFNHVkmg==",2,"Closed","Updated"
3165884,4187151,"OQ/KCet3Tv4ecomArC09Hw==",10,"Closed","Updated"
3165884,4187192,"OQ/KCet3Tv4ecomArC09Hw==",10,"Closed","Updated"
3165884,4187217,"OQ/KCet3Tv4ecomArC09Hw==",10,"Closed","Updated"
3165884,4187223,"OQ/KCet3Tv4ecomArC09Hw==",10,"Closed","Updated"
3165884,4187233,"OQ/KCet3Tv4ecomArC09Hw==",10,"Closed","Updated"
3165884,4187272,"OQ/KCet3Tv4ecomArC09Hw==",10,"Closed","Updated"
3165884,4187292,"OQ/KCet3Tv4ecomArC09Hw==",10,"Closed","Updated"
3165884,4187319,"OQ/KCet3Tv4ecomArC09Hw==",10,"Closed","Updated"
3165884,4187345,"OQ/KCet3Tv4ecomArC09Hw==",10,"Closed","Updated"
3165884,4187361,"OQ/KCet3Tv4ecomArC09Hw==",10,"Closed","Updated"
3178069,4189698,"OSyyJjkJoFajMwNzXMofCA==",6,"Closed","Updated"
3178069,4189710,"OSyyJjkJoFajMwNzXMofCA==",6,"Closed","Updated"
3178069,4189741,"OSyyJjkJoFajMwNzXMofCA==",6,"Closed","Updated"
3178069,4189777,"OSyyJjkJoFajMwNzXMofCA==",6,"Closed","Updated"
3178069,4189793,"OSyyJjkJoFajMwNzXMofCA==",6,"Closed","Updated"
3178069,4189811,"OSyyJjkJoFajMwNzXMofCA==",6,"Closed","Updated"
2902459,4186135,"OWNhXgPTas3RgH2AMJ2cmA==",2,"Closed","Updated"
2902459,4186429,"OWNhXgPTas3RgH2AMJ2cmA==",2,"Closed","Updated"
3195625,4188253,"OjMCxScP3+C8uqxp3sfTyA==",2,"Closed","Updated"
3195625,4188279,"OjMCxScP3+C8uqxp3sfTyA==",2,"Closed","Updated"
3124390,4190399,"Ol5l/xBVuxQGWmqhZp7I/Q==",2,"Open","Updated"
3124390,4190418,"Ol5l/xBVuxQGWmqhZp7I/Q==",2,"Open","Updated"
3144317,4186954,"OtU/hgAcvGl9BLDM7kLgPA==",4,"Open","Updated"
3144317,4187095,"OtU/hgAcvGl9BLDM7kLgPA==",4,"Open","Updated"
3144317,4187146,"OtU/hgAcvGl9BLDM7kLgPA==",4,"Open","Updated"
3144317,4187153,"OtU/hgAcvGl9BLDM7kLgPA==",4,"Open","Updated"
3191388,4192780,"PBx/K74YFefA6q9jAc6HSA==",5,"Open","Updated"
3191388,4192783,"PBx/K74YFefA6q9jAc6HSA==",5,"Open","Updated"
3191388,4192789,"PBx/K74YFefA6q9jAc6HSA==",5,"Open","Updated"
3191388,4192794,"PBx/K74YFefA6q9jAc6HSA==",5,"Open","Updated"
3191388,4192797,"PBx/K74YFefA6q9jAc6HSA==",5,"Open","Updated"
3176725,4190481,"Pet35VPESW5WstClrDSI3g==",7,"Open","Updated"
3176725,4190496,"Pet35VPESW5WstClrDSI3g==",7,"Open","Updated"
3176725,4190508,"Pet35VPESW5WstClrDSI3g==",7,"Open","Updated"
3176725,4190526,"Pet35VPESW5WstClrDSI3g==",7,"Open","Updated"
